_id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
68340eb480d3588bea315478,15744789,McConnell,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0
68340eb480d3588bea315479,15799357,Armfield,727,France,Male,35,5,136364.46,1,0,0,142754.71,0
68340eb480d3588bea31547b,15713346,Panina,794,France,Male,24,10,146126.75,1,1,1,88992.05,0
68340eb480d3588bea31547d,15592379,Walker,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0
68340eb480d3588bea315482,15807003,Jennings,762,France,Male,32,10,191775.65,1,1,0,179657.83,0
68340eb480d3588bea315483,15702912,Ch'en,752,Spain,Female,35,2,0,1,1,0,44335.54,1
68340eb480d3588bea315486,15708256,Chien,803,France,Male,28,3,0,2,1,0,159654,0
68340eb480d3588bea31548f,15693200,King,752,France,Female,36,7,0,2,1,0,184866.86,0
68340eb480d3588bea315497,15574071,Muravyova,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,0
68340eb480d3588bea315499,15721921,Woolnough,796,France,Male,44,8,165326.2,1,1,1,57205.55,0
68340eb480d3588bea31549a,15717995,Keen,849,France,Male,27,0,0,2,0,1,157891.86,0
68340eb480d3588bea31549b,15632050,Liebe,779,France,Female,41,10,99786.2,1,1,0,86927.53,0
68340eb480d3588bea31549c,15647111,White,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0
68340eb480d3588bea31549d,15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0
68340eb480d3588bea3154a1,15783225,Cocci,737,France,Male,54,9,0,1,1,0,83470.4,1
68340eb480d3588bea3154a5,15661330,Gilbert,754,France,Male,37,6,0,1,1,1,116141.72,0
68340eb480d3588bea3154a8,15575858,Bergamaschi,763,France,Male,40,3,0,2,1,0,134281.11,0
68340eb480d3588bea3154a9,15645937,Guerin,790,Spain,Male,32,3,0,1,1,0,91044.47,0
68340eb480d3588bea3154ab,15764537,Dominguez,703,France,Male,43,8,0,2,1,0,9704.66,0
68340eb480d3588bea3154ae,15573971,Mills,737,France,Male,44,7,0,2,0,0,57898.58,0
68340eb480d3588bea3154af,15579433,Pugh,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0
68340eb480d3588bea3154b0,15777045,Price,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1
68340eb480d3588bea3154b1,15611580,Wood,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0
68340eb480d3588bea3154b7,15657468,Simmons,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0
68340eb480d3588bea3154bc,15676958,Zito,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0
68340eb480d3588bea3154bd,15739592,Sokolov,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1
68340eb480d3588bea3154be,15656263,Teng,764,Spain,Male,29,5,0,2,1,0,65868.28,0
68340eb480d3588bea3154c0,15589435,Davide,784,France,Male,31,7,0,2,1,1,143204.41,0
68340eb480d3588bea3154c4,15696852,Hsu,803,France,Female,32,9,192122.84,1,1,1,54277.45,1
68340eb480d3588bea3154c5,15634936,Chukwukadibia,735,France,Male,41,7,179904,1,1,1,137180.95,0
68340eb480d3588bea3154c9,15678720,Evans,741,France,Female,44,7,0,2,1,1,190534.76,0
68340eb480d3588bea3154cb,15571244,Tung,809,Spain,Female,33,3,0,2,0,1,141426.78,0
68340eb480d3588bea3154d1,15792228,Onwumelu,748,France,Male,60,0,152335.7,1,1,0,126743.33,1
68340eb480d3588bea3154d3,15679062,Morrison,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0
68340eb480d3588bea3154d4,15594409,Belov,710,France,Male,45,1,0,2,1,1,36154.66,0
68340eb480d3588bea3154d7,15796074,Bruno,717,France,Female,36,2,99472.76,2,1,0,94274.72,1
68340eb480d3588bea3154db,15751203,Cattaneo,702,France,Male,26,5,56738.47,2,1,1,100442.22,1
68340eb480d3588bea3154dd,15574868,Lowell,792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0
68340eb480d3588bea3154de,15790282,Trentino,817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0
68340eb480d3588bea3154eb,15727703,Li Fonti,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
68340eb480d3588bea3154ed,15799652,Daigle,763,France,Female,38,0,152582.2,2,0,0,31892.82,0
68340eb480d3588bea3154f4,15670354,Jen,753,France,Female,62,6,0,2,1,1,136398.9,0
68340eb480d3588bea3154f5,15716357,Corran,772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0
68340eb480d3588bea3154fb,15677249,Somadina,731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0
68340eb480d3588bea3154fc,15581525,Walker,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0
68340eb480d3588bea3154fe,15600478,Watson,752,France,Male,39,3,0,1,1,0,188187.05,0
68340eb480d3588bea315501,15767626,Carpenter,811,France,Male,42,10,0,2,1,1,3797.79,0
68340eb480d3588bea315506,15729515,McCarthy,782,France,Male,36,1,148795.17,2,1,1,195681.43,0
68340eb480d3588bea315510,15573278,Kennedy,743,France,Male,39,6,0,2,1,0,44265.28,0
68340eb480d3588bea315511,15717056,Pan,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0
68340eb480d3588bea315512,15795881,Alexander,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0
68340eb480d3588bea315521,15783019,Price,794,France,Female,62,9,123681.32,3,1,0,173586.63,1
68340eb480d3588bea315523,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1
68340eb480d3588bea315524,15583480,Morgan,807,France,Female,36,4,0,2,0,1,147007.33,0
68340eb480d3588bea315526,15613886,Trevisan,722,Spain,Male,43,1,0,1,1,0,44560.17,1
68340eb480d3588bea315529,15598695,Fields,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0
68340eb480d3588bea31552a,15649354,Johnston,754,Spain,Male,35,4,0,2,1,1,9658.41,0
68340eb480d3588bea31552c,15671610,Hooper,740,France,Male,36,7,0,1,1,1,13177.4,0
68340eb480d3588bea31552e,15741032,Tsao,733,France,Male,48,5,0,1,0,1,117830.57,0
68340eb480d3588bea31552f,15750014,Chikere,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0
68340eb480d3588bea315537,15773731,John,758,Spain,Female,35,5,0,2,0,0,100365.51,0
68340eb480d3588bea31553a,15777599,Esposito,746,Germany,Male,34,6,141806,2,1,1,183494.87,0
68340eb480d3588bea31553c,15584113,Pratt,823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1
68340eb480d3588bea31553f,15711130,Tseng,734,France,Male,45,2,0,2,1,0,99593.28,0
68340eb480d3588bea315541,15720583,Finch,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1
68340eb480d3588bea315542,15780432,Shen,728,France,Male,37,3,122689.51,2,0,0,106977.53,1
68340eb480d3588bea315546,15651272,Reyes,709,France,Male,38,5,0,2,1,1,81452.29,0
68340eb480d3588bea315548,15680517,Sal,769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1
68340eb480d3588bea315551,15749727,Chukwufumnanya,829,Spain,Male,50,7,0,2,0,1,178458.86,0
68340eb480d3588bea315553,15593468,Findlay,850,France,Female,33,3,0,2,1,1,11159.19,0
68340eb480d3588bea315554,15718454,Ch'eng,712,Spain,Female,44,2,0,2,0,0,45738.94,0
68340eb480d3588bea315556,15744691,Tsai,755,France,Female,29,3,0,3,1,0,4733.94,0
68340eb480d3588bea315557,15708289,Graham,793,Spain,Male,25,3,100913.57,1,0,0,10579.72,0
68340eb480d3588bea315559,15741416,Yegorov,707,France,Male,42,2,16893.59,1,1,1,77502.56,0
68340eb480d3588bea31555a,15598894,Holt,784,Spain,Male,38,10,122267.85,1,0,0,145759.93,0
68340eb480d3588bea31555b,15663294,Kao,703,France,Male,32,1,125685.79,1,1,1,56246.72,0
68340eb480d3588bea31555c,15572728,Ross,704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0
68340eb480d3588bea315560,15806284,Briggs,739,Spain,Male,31,1,0,2,1,1,58469.75,0
68340eb480d3588bea315561,15690958,Cantrell,767,Germany,Male,23,2,139542.82,1,0,1,28038.28,0
68340eb480d3588bea315562,15606386,Wang,753,Germany,Female,46,3,111512.75,3,1,0,159576.75,1
68340eb480d3588bea315563,15682322,Aksenov,714,France,Male,37,9,148466.93,2,0,1,151280.96,0
68340eb480d3588bea315564,15579915,Glennon,707,France,Male,29,4,0,2,1,0,139953.94,0
68340eb480d3588bea315567,15650432,Liu,849,Germany,Male,41,10,84622.13,1,1,1,198072.16,0
68340eb480d3588bea31556a,15775709,Nucci,832,France,Female,27,10,98590.25,1,1,0,30912.89,0
68340eb480d3588bea31556d,15717879,Chen,712,Spain,Female,79,5,108078.56,1,1,1,174118.93,0
68340eb480d3588bea315574,15684921,Onuchukwu,792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0
68340eb480d3588bea315577,15732672,Stewart,743,Spain,Male,35,6,79388.33,1,1,1,193360.69,0
68340eb480d3588bea315579,15764405,Williams,731,France,Male,29,10,0,2,1,1,162452.65,0
68340eb480d3588bea31557b,15793307,Calabresi,724,Spain,Female,41,4,142880.28,3,0,0,185541.2,1
68340eb480d3588bea31557d,15666856,Chikwendu,774,France,Male,49,1,142767.39,1,1,1,8214.41,0
68340eb480d3588bea31557f,15667289,Henderson,719,Spain,Male,50,2,0,2,0,0,10772.13,0
68340eb480d3588bea315580,15624641,Kharlamova,740,Spain,Male,43,9,0,1,1,0,199290.68,1
68340eb480d3588bea315588,15742442,Udegbulam,705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0
68340eb480d3588bea315590,15808526,Cartwright,783,Germany,Female,58,3,127539.3,1,1,1,96590.39,1
68340eb480d3588bea315591,15694349,Ngozichukwuka,714,Spain,Male,44,7,0,1,0,1,6923.11,0
68340eb480d3588bea315594,15584776,Shen,847,Spain,Female,37,9,112712.17,1,1,0,116097.26,0
68340eb480d3588bea315596,15576156,Abazu,710,Spain,Female,28,6,0,1,1,0,48426.98,0
68340eb480d3588bea31559a,15616152,Pai,754,France,Female,47,1,185513.67,1,1,0,27438.83,0
68340eb480d3588bea31559d,15649536,Wong,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0
68340eb480d3588bea31559e,15754929,Douglas,757,France,Male,31,10,39539.39,2,0,0,192519.39,0
68340eb480d3588bea31559f,15572051,Kennedy,721,France,Male,40,3,0,1,1,1,144874.67,0
68340eb480d3588bea3155a4,15744606,Davidson,832,Spain,Male,29,8,93833.86,1,0,1,10417.87,0
68340eb480d3588bea3155a5,15612140,Milano,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0
68340eb480d3588bea3155a8,15644796,Dyer,821,Spain,Female,38,8,0,2,0,1,126241.4,1
68340eb480d3588bea3155af,15641604,Frolova,850,France,Female,55,10,98488.08,1,1,0,155879.57,1
68340eb480d3588bea3155b1,15680767,Sabbatini,717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0
68340eb480d3588bea3155b3,15589969,Capon,850,France,Male,34,6,0,1,0,1,52796.31,0
68340eb480d3588bea3155b6,15662500,Ts'ao,774,Spain,Male,32,9,0,2,1,0,10604.48,0
68340eb480d3588bea3155b7,15778526,Bradshaw,719,Spain,Female,48,5,0,2,0,0,78563.66,0
68340eb480d3588bea3155ba,15680597,Cover,784,Germany,Male,38,1,138515.02,1,1,1,171768.76,0
68340eb480d3588bea3155bb,15628992,Esposito,850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0
68340eb480d3588bea3155bd,15812767,Harvey,731,Spain,Male,70,3,0,2,1,1,141180.66,0
68340eb480d3588bea3155be,15689201,Dobie,721,France,Female,49,1,120108.56,1,0,1,183421.76,0
68340eb480d3588bea3155c0,15683618,Dyer,774,France,Female,35,3,121418.62,1,1,1,24400.37,0
68340eb480d3588bea3155c3,15590966,Lo,729,Germany,Female,42,4,97495.8,2,0,0,2002.5,0
68340eb480d3588bea3155c4,15656426,Tyler,713,France,Female,42,3,0,2,0,0,82565.01,0
68340eb480d3588bea3155c8,15651103,Sal,762,Spain,Female,69,9,183744.98,1,1,1,196993.69,0
68340eb480d3588bea3155ca,15772250,Udegbunam,842,Spain,Male,46,9,0,1,0,0,17268.02,0
68340eb480d3588bea3155cc,15633870,Ozioma,850,France,Female,36,10,0,2,1,1,100750.03,0
68340eb480d3588bea3155ce,15688612,Campos,850,France,Male,33,7,140956.99,1,0,0,3510.18,0
68340eb480d3588bea3155d0,15587174,Kerr,726,France,Male,29,7,0,2,1,1,91844.14,1
68340eb480d3588bea3155d3,15623695,McKinnon,814,France,Female,31,4,0,2,1,1,142029.17,0
68340eb480d3588bea3155d6,15705281,Burt,800,Spain,Male,38,9,0,1,1,0,78744.39,0
68340eb480d3588bea3155d7,15812594,Ross,791,France,Male,34,7,0,2,1,0,96734.46,0
68340eb480d3588bea3155d9,15723105,Feetham,756,France,Female,28,6,0,1,1,1,164394.65,0
68340eb480d3588bea3155db,15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0
68340eb480d3588bea3155dc,15620000,Chambers,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0
68340eb480d3588bea3155e1,15677146,Obiajulu,728,France,Female,28,4,142243.54,2,1,0,33074.51,0
68340eb480d3588bea3155e2,15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1
68340eb480d3588bea3155e6,15721779,Arnold,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0
68340eb480d3588bea3155e7,15579548,Nicholson,735,Spain,Male,36,5,0,2,1,0,105152.17,0
68340eb480d3588bea3155ec,15658589,Brady,850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0
68340eb480d3588bea3155ed,15670822,Palmer,719,France,Female,22,7,114415.84,1,1,1,177497.4,0
68340eb480d3588bea3155ee,15629744,Tan,804,France,Female,71,8,0,2,0,1,147995.96,0
68340eb480d3588bea3155f0,15726310,Mordvinova,782,Spain,Female,27,3,0,2,1,0,143614.01,0
68340eb480d3588bea3155f4,15633866,Hsiung,753,Germany,Male,30,1,110824.52,1,1,1,57896.27,0
68340eb480d3588bea3155f6,15735400,Kanayochukwu,756,France,Male,28,8,179960.2,1,1,0,89938.08,0
68340eb480d3588bea3155f8,15751022,Bowhay,777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0
68340eb480d3588bea3155f9,15664737,Lei,779,Spain,Female,38,7,0,2,1,1,138542.87,0
68340eb480d3588bea3155fa,15681126,Baker,702,Spain,Female,38,2,0,1,1,1,161888.63,0
68340eb480d3588bea3155fc,15662263,Castillo,749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0
68340eb480d3588bea3155fd,15621611,Gibson,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1
68340eb480d3588bea3155fe,15783752,Lindsay,752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0
68340eb480d3588bea3155ff,15709474,Macnamara,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
68340eb480d3588bea315602,15796434,Farnsworth,724,France,Male,28,5,97612.12,1,1,1,96498.14,0
68340eb480d3588bea315609,15718216,Fleetwood-Smith,803,Spain,Male,43,3,0,1,1,0,72051.44,0
68340eb480d3588bea31560c,15725767,Milani,701,France,Male,23,3,0,2,1,0,38960.59,0
68340eb480d3588bea31560d,15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27,0
68340eb480d3588bea31560f,15576641,Crawford,733,Germany,Male,40,5,125725.02,2,1,1,50783.1,0
68340eb480d3588bea315610,15749519,Lin,822,France,Male,38,6,128289.7,3,1,0,9149.96,1
68340eb480d3588bea315612,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
68340eb480d3588bea315615,15645184,Graham,701,France,Male,29,2,0,2,1,0,176943.59,0
68340eb480d3588bea315617,15660840,Kalinin,723,France,Male,30,3,124119.54,1,1,0,162198.32,0
68340eb480d3588bea315618,15750811,Woodward,766,Germany,Male,44,3,116822.7,1,0,0,197643.24,0
68340eb480d3588bea31561c,15684319,Baranova,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1
68340eb480d3588bea31561e,15588517,Sun,717,France,Male,38,7,0,2,1,1,158580.05,0
68340eb480d3588bea315622,15804038,Quinn,740,France,Male,44,9,0,1,0,1,96528,1
68340eb480d3588bea315628,15745533,Sargent,799,France,Female,63,1,110314.21,2,1,0,37464,1
68340eb480d3588bea315629,15761497,Udinesi,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1
68340eb480d3588bea31562a,15628600,Lee,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0
68340eb480d3588bea31562b,15627002,Taylor,728,France,Male,38,1,115934.74,1,1,1,139059.05,0
68340eb480d3588bea31562d,15731281,Ozuluonye,704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0
68340eb480d3588bea31562e,15814022,Lassetter,714,France,Female,26,9,89928.99,1,1,0,46203.31,0
68340eb480d3588bea315630,15745030,Trevisano,809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0
68340eb480d3588bea315633,15784700,Chikelu,811,France,Male,31,7,117799.28,1,1,1,182372.35,0
68340eb480d3588bea315638,15567630,Bruce,721,Germany,Male,40,6,100275.88,1,1,0,138564.48,1
68340eb480d3588bea315639,15587507,Feng,850,France,Male,47,6,0,1,1,0,187391.02,1
68340eb480d3588bea315643,15744622,Osorio,822,France,Male,32,8,116358,1,1,0,108798.36,0
68340eb480d3588bea315645,15759250,Barnett,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0
68340eb480d3588bea31564b,15743490,Zikoranachidimma,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
68340eb480d3588bea31564d,15732610,Ahern,745,France,Female,28,6,0,2,1,0,154389.18,0
68340eb480d3588bea315650,15801788,McDonald,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0
68340eb480d3588bea315657,15636700,Marsh,701,France,Male,39,9,140236.98,1,0,1,146651.99,0
68340eb480d3588bea315660,15584338,Winn,714,France,Female,40,0,0,2,1,0,62762.12,0
68340eb480d3588bea315661,15726178,Hardy,712,Spain,Female,48,8,0,2,1,0,183235.33,0
68340eb480d3588bea315662,15794939,Chiu,783,France,Female,72,5,121215.9,2,1,1,105206.48,0
68340eb480d3588bea315663,15788068,Lopez,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1
68340eb480d3588bea315667,15708046,Knowles,744,Spain,Male,31,0,117551.23,1,1,0,158958.9,0
68340eb480d3588bea31566a,15639368,Pipes,732,France,Male,25,0,110942.9,1,0,0,172576.56,0
68340eb480d3588bea31566b,15699830,Doherty,721,France,Female,40,7,0,2,1,1,122580.48,0
68340eb480d3588bea31566f,15650575,Payne,720,Spain,Female,59,6,0,2,1,1,160849.43,1
68340eb480d3588bea315670,15641490,Windsor,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0
68340eb480d3588bea315675,15782641,Brown,710,Spain,Female,29,3,119670.18,1,1,0,188022.44,0
68340eb480d3588bea315676,15784445,Huang,717,Spain,Male,33,1,99106.73,1,0,0,194467.23,0
68340eb480d3588bea315677,15813681,Zito,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
68340eb480d3588bea31567a,15724076,Christie,815,Spain,Female,57,5,0,3,0,0,38941.44,1
68340eb480d3588bea31567b,15784000,Pope,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1
68340eb480d3588bea31567f,15589431,Pedder,807,Germany,Male,47,1,171937.27,1,1,1,65636.92,0
68340eb480d3588bea315680,15578238,Calabrese,727,France,Male,47,7,0,2,1,0,193305.35,0
68340eb480d3588bea315681,15566269,Chialuka,787,France,Male,25,5,0,2,1,0,47307.9,0
68340eb480d3588bea315682,15639217,McKenzie,806,France,Male,34,6,0,2,0,0,100809.99,0
68340eb480d3588bea31568b,15795738,Owens,789,France,Male,31,4,175477.15,1,1,1,172832.9,0
68340eb480d3588bea31568d,15655436,Kendall,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1
68340eb480d3588bea315693,15779985,Lo,750,Germany,Female,37,1,133199.71,2,1,1,27366.77,0
68340eb480d3588bea315694,15663410,Piccio,771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1
68340eb480d3588bea315695,15704144,Mazzanti,812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0
68340eb480d3588bea31569c,15580701,Ma,712,France,Male,33,3,153819.58,1,1,0,79176.09,1
68340eb480d3588bea31569e,15709412,H?,776,Spain,Male,30,6,0,2,0,1,63908.86,0
68340eb480d3588bea3156a1,15602500,Maslova,850,Spain,Male,38,1,146343.98,1,0,1,103902.11,0
68340eb480d3588bea3156a5,15768219,Sung,850,Spain,Male,36,0,0,2,1,0,141242.57,0
68340eb480d3588bea3156a6,15663883,Hansen,850,Germany,Male,32,9,141827.33,2,1,1,149458.73,0
68340eb480d3588bea3156a7,15589296,Brown,724,France,Female,40,6,110054.45,1,1,1,86950.72,0
68340eb480d3588bea3156a9,15679813,Ellis,727,Spain,Male,28,1,0,1,1,0,40357.39,0
68340eb480d3588bea3156aa,15681410,Korff,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
68340eb480d3588bea3156ae,15682728,Mathews,774,France,Female,32,4,0,2,0,0,114899.13,0
68340eb480d3588bea3156af,15573851,Macrossan,735,France,Female,38,1,0,3,0,0,92220.12,1
68340eb480d3588bea3156b1,15710012,Bowen,738,Spain,Male,44,2,0,2,1,0,43018.82,1
68340eb480d3588bea3156b2,15763327,Craig,835,France,Male,32,8,124993.29,2,1,1,27548.06,0
68340eb480d3588bea3156b6,15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0
68340eb480d3588bea3156b7,15648933,Reilly,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1
68340eb480d3588bea3156b8,15628904,Bowen,733,Spain,Male,35,8,102918.38,1,1,1,45959.86,0
68340eb480d3588bea3156b9,15644788,Fyodorov,731,France,Female,30,5,0,2,1,0,189528.72,0
68340eb480d3588bea3156bb,15745624,McKenzie,828,France,Male,37,4,0,2,1,0,94845.45,0
68340eb480d3588bea3156c5,15707322,Nnamdi,779,France,Female,48,2,115290.27,1,0,0,98912.69,1
68340eb480d3588bea3156c8,15747014,Pisani,850,France,Female,28,1,105245.34,1,0,1,74780.13,0
68340eb480d3588bea3156cc,15594456,K?,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
68340eb480d3588bea3156d0,15749671,K?,794,France,Male,35,6,0,2,1,1,68730.91,0
68340eb480d3588bea3156d7,15746028,Chu,714,France,Female,24,7,0,2,1,0,166335,0
68340eb480d3588bea3156db,15638803,Donaldson,733,Spain,Female,32,5,0,2,1,0,131625.14,0
68340eb480d3588bea3156dd,15811200,Ts'ao,831,France,Female,34,2,0,2,0,0,165840.94,0
68340eb480d3588bea3156e0,15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
68340eb480d3588bea3156e2,15602979,Lin,751,France,Male,29,1,135536.5,1,1,0,66825.33,0
68340eb480d3588bea3156e4,15590199,Temple,701,Spain,Male,28,1,103421.32,1,0,1,76304.73,0
68340eb480d3588bea3156e8,15795124,Pan,726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
68340eb480d3588bea3156eb,15580227,Moss,803,France,Male,33,6,0,2,1,0,115676.61,0
68340eb480d3588bea3156ee,15643819,Dawson,714,France,Female,25,4,0,2,0,0,82500.84,0
68340eb480d3588bea3156ef,15754301,Bruche,704,France,Male,39,5,0,1,1,0,6416.92,0
68340eb480d3588bea3156f0,15726855,Oliver,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
68340eb480d3588bea3156f2,15725221,Sabbatini,738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0
68340eb480d3588bea3156f8,15750099,Marshall,731,France,Female,36,6,0,1,0,0,152128.36,0
68340eb480d3588bea3156fb,15611848,Kwemtochukwu,850,Germany,Male,32,3,137714.25,1,0,1,159403.68,0
68340eb480d3588bea3156fe,15678571,Barber,723,France,Male,21,4,0,2,0,0,24847.02,0
68340eb480d3588bea315700,15623202,Maslov,704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1
68340eb480d3588bea315702,15596863,Chidumaga,787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
68340eb480d3588bea315705,15723864,Lucas,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1
68340eb480d3588bea315706,15802390,Willoughby,724,France,Female,34,2,0,2,1,1,118863.38,0
68340eb480d3588bea315709,15659094,Ojiofor,765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0
68340eb480d3588bea31570d,15595842,Paramor,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1
68340eb480d3588bea31570f,15783882,Daly,771,Spain,Female,41,5,0,2,0,1,92914.67,0
68340eb480d3588bea315710,15799790,Carter,763,France,Male,35,9,0,1,1,1,31372.91,0
68340eb480d3588bea315712,15703778,Hughes,728,France,Male,33,8,129907.63,1,0,1,36083.96,0
68340eb480d3588bea315715,15568487,Gorshkov,712,France,Male,35,7,124616.23,1,1,1,69320.97,0
68340eb480d3588bea315718,15601387,Yen,721,France,Male,35,10,0,2,1,0,71594.26,0
68340eb480d3588bea31571a,15710421,Baresi,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0
68340eb480d3588bea31571c,15649078,Christian,850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0
68340eb480d3588bea315720,15631739,Dunn,704,Spain,Male,24,10,122109.78,1,1,1,127654.37,0
68340eb480d3588bea315721,15625584,Martin,786,France,Male,32,2,120452.4,2,0,0,79602.86,0
68340eb480d3588bea31572a,15693543,McDonald,708,France,Female,33,8,0,2,0,1,15246.83,0
68340eb480d3588bea315732,15701605,Forster,815,France,Male,37,1,166115.42,1,1,0,67208.3,0
68340eb480d3588bea315733,15686696,Brown,817,France,Female,37,6,81070.34,2,1,0,80985.88,0
68340eb480d3588bea315734,15625586,Monaldo,717,France,Male,35,4,0,1,1,1,167573.06,0
68340eb480d3588bea31573c,15696744,Miller,705,France,Female,31,3,119794.67,1,0,0,182528.44,0
68340eb480d3588bea31573d,15602572,Hsing,720,France,Male,33,9,0,2,1,1,142956.48,0
68340eb480d3588bea315743,15687094,Calabresi,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
68340eb480d3588bea315745,15605742,Tuan,737,France,Male,43,0,80090.93,1,1,0,39920,1
68340eb480d3588bea315748,15585777,Pai,710,France,Male,38,3,130588.82,1,1,1,154997.64,0
68340eb480d3588bea31574b,15633818,McMillan,786,France,Male,32,9,0,2,1,0,133112.41,0
68340eb480d3588bea31574d,15639662,Phillips,710,France,Male,38,2,0,2,1,0,96.27,0
68340eb480d3588bea31574e,15567013,De Luca,779,Spain,Male,33,3,0,2,1,0,30804.68,0
68340eb480d3588bea31574f,15777784,Tu,733,France,Female,44,6,168165.84,1,0,1,197193.49,0
68340eb480d3588bea315758,15729557,Olisaemeka,850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1
68340eb480d3588bea31575a,15583073,Martin,771,Spain,Female,56,2,0,1,1,1,25222.6,1
68340eb480d3588bea315762,15701524,Ting,709,France,Male,36,0,0,2,1,0,46811.77,0
68340eb480d3588bea315773,15699446,Hobbs,816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0
68340eb480d3588bea315774,15615004,Anderson,730,France,Female,37,1,0,2,1,1,124364.63,0
68340eb480d3588bea315776,15588372,Kirsova,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
68340eb480d3588bea315777,15681439,Tsou,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0
